Number,Autor,Publication,Title,Journal,IF,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",XRD noises,"Cu2O-110, %","Cu2O-111, %","Cu2O-200, %","Cu2O-220, %","Cu-111, %","Cu-200, %","Cu-220, %",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),Crystal system,Simple cell,"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Facet,"Distance, nm",Facet,"Distance2, nm",Base,Electrodes,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h","Current density, mA/cm2",Type of reactor," Energy efficiency, %",Сarbon efficiency (equivalent to single-pass carbon efficiency (SPCE),"Loading, μg/cm2","Capacitance, (uF/cm2)","ECSA, cm2",R,"BET surface, m2/g"
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,C2H4,31.57,0.48,-62.01,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,H2,27.92,0.48,-62.01,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,CO,4.20,0.48,-62.01,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,C2H5OH,12.23,0.48,-62.01,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.60,CH4,8.39,0.48,-62.01,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,36.93,0.48,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,41.58,1.01,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,42.54,1.56,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,42.54,2.14,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,45.79,2.68,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,42.19,3.24,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,37.28,3.79,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,26.67,4.36,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,22.02,4.89,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H4,16.23,5.47,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,H2,24.82,0.43,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,CO,6.39,0.43,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,C2H5OH,9.85,0.43,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.40,CH4,2.37,0.43,-45.50,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,25.65,0.43,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,30.04,1.04,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,31.66,1.64,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,32.23,2.29,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,33.00,2.93,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,33.64,3.54,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,34.91,4.15,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,33.85,4.76,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,35.34,5.42,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,33.57,6.00,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,34.77,6.67,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,31.94,7.27,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,38.23,7.87,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H4,29.47,8.48,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,H2,26.28,0.48,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,CO,4.38,0.48,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,C2H5OH,8.39,0.48,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,CH4,1.46,0.48,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.20,HCOOH,16.79,0.48,-28.56,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.00,C2H4,20.62,0.48,-18.23,H-cell,,,,61.00,,,
3,"Longmei Shang a 1, Ximeng Lv a 1, Hao Shen a, Zhengzhong Shao b, Gengfeng Zheng",2019,Selective carbon dioxide electroreduction to ethylene and ethanol by core-shell copper/cuprous oxide,Journal of Colloid and Interface Science,"9,965",10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,No,0.00,0.00,0.00,0.00,61.59,25.61,12.80,nanorod,,150.00,150.00,150.00,,,,Face-Centered Cubic (FCC),,90.00,8.80,1.20,111,0.208,111,0.245,carbon paper electrode,Ag/AgCl,KHCO3,0.1,6.8,-1.00,H2,19.53,0.48,-18.23,H-cell,,,,61.00,,,
