DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-30,Cu1O0.5245,CuO,Cu2O,10.3,hollow,0.0,37.5,57.5,72.5,37.5,57.5,72.5,0.0,95.1,4.9,glassy-carbon electrode,KHCO3,0.1,6.8,-0.83,C3H7OH,9.76,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-30,Cu1O0.5245,CuO,Cu2O,10.3,hollow,0.0,37.5,57.5,72.5,37.5,57.5,72.5,0.0,95.1,4.9,glassy-carbon electrode,KHCO3,0.1,6.8,-0.83,H2,23.01,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,C2H4,23.42,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,CO,2.75,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,HCOOH,6.46,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,CH3OH,2.42,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,C2H5OH,18.9,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,CH3COOH,1.29,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,C3H7OH,10.34,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.12,H2,20.52,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C2H4,18.58,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,CO,4.36,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,HCOOH,6.46,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,CH3OH,4.04,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C2H5OH,18.42,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,CH3COOH,3.39,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,C3H7OH,15.02,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-1.05,H2,20.52,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,C2H4,12.6,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,CO,5.65,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,HCOOH,11.95,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,CH3OH,4.52,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,C2H5OH,22.62,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,CH3COOH,3.88,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,C3H7OH,18.58,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,H2,19.22,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,C2H4,10.5,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,CO,6.79,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,HCOOH,12.6,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,CH3OH,5.17,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,C2H5OH,13.57,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,CH3COOH,2.91,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,C3H7OH,17.45,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.91,H2,22.29,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,C2H4,8.89,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,CO,8.56,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,HCOOH,14.86,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,CH3OH,2.75,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,C2H5OH,15.19,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,CH3COOH,4.04,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,C3H7OH,7.43,0.5,H-cell
https://doi.org/10.1016/j.cej.2023.142052,Cu2O-36,Cu1O0.5391,CuO,Cu2O,14.49,hollow,0.0,55.0,75.0,105.0,55.0,75.0,105.0,0.0,92.19,7.81,glassy-carbon electrode,KHCO3,0.1,6.8,-0.85,H2,33.28,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.89,H2,63.59,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,H2,49.02,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,H2,44.39,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.03,H2,51.03,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.07,H2,30.44,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.89,CO,4.25,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,CO,4.35,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,CO,2.23,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.03,CO,1.84,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.07,CO,1.76,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,CH4,2.18,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,CH4,6.09,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.03,CH4,4.29,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.07,CH4,24.44,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.89,C2H4,22.05,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.97,C2H4,30.76,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,C2H4,44.65,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.03,C2H4,34.48,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,Syn-CuNW,Cu,Cu,No,100.0,nanowire,0.0,20.0,25.0,35.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.07,C2H4,37.25,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.76,H2,74.11,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.76,CO,15.56,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.76,C2H4,8.1,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.76,HCOOH,1.53,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.94,H2,25.6,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.94,CO,4.05,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.94,CH4,3.19,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.94,C2H4,53.62,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.94,HCOOH,1.51,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,H2,28.82,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,CO,3.35,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,CH4,3.18,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,C2H4,67.14,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,C2H5OH,1.5,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,CH3COOH,0.0,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-0.98,HCOOH,0.73,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,H2,19.9,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,CO,3.05,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,CH4,7.09,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,C2H4,69.79,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,C2H5OH,2.61,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,CH3COOH,1.35,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.0,HCOOH,0.43,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,H2,16.3,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,CO,1.65,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,CH4,22.22,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,C2H4,59.95,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,C2H5OH,3.39,0.5,H-cell
https://doi.org/10.1038/s41929-020-00504-x,A-CuNW,Cu,Cu,No,100.0,nanowire,0.0,25.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.06,HCOOH,0.24,0.5,H-cell
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,H2,18.2,1.0,H-cell
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,CO,7.6,1.0,H-cell
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,HCOOH,15.3,1.0,H-cell
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C2H4,30.2,1.0,H-cell
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C2H5OH,10.5,1.0,H-cell
https://doi.org/10.1039/D3SC04840C,3DOP Cu2OCO,Cu0.6807O0.3193,Cu2O,CuO,69.49,porrous cuboctahedron,217.5,1200.0,1500.0,1600.0,1200.0,1500.0,1600.0,0.0,82.0,18.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C3H7OH,5.9,1.0,H-cell
